Log-Kategorie,Ordner,Dateiname,Datum,Zeit,Severity,Type/Source,Description
pixera_logs,,rx_log-3.txt,Wed 01.Oct. ,12:20:20.431,error,2x similar to 'decoding 'C:/RX-Cache-Preview/D%3A\GH_Integration_v1\WALL_B\full_wrap_YO\GH_DP3_WALL_5476x1416_202510011022_00_00_00_01.jpg' failed',
pixera_logs,,rx_log-3.txt,Wed 01.Oct. ,12:23:20.600,error,6x similar to 'decoding 'C:/RX-Cache-Preview/D%3A\GH_Integration_v1\WALL_B\full_wrap_YO\GH_DP5_WALL_5760x1416_202510011022_00_00_00_01.jpg' failed',
pixera_logs,,rx_log-3.txt,Wed 01.Oct. ,12:26:20.773,error,4x similar to 'decoding 'C:/RX-Cache-Preview/D%3A\GH_Integration_v1\WALL_B\full_wrap_YO\GH_DP3_WALL_5476x1416_202510011022_00_00_00_01.jpg' failed',
pixera_logs,,rx_log-3.txt,Wed 01.Oct. ,12:27:20.828,error,5x similar to 'decoding 'C:/RX-Cache-Preview/D%3A\GH_Integration_v1\WALL_B\full_wrap_YO\GH_DP1_WALL_5760x1416_202510011022_00_00_00_01.jpg' failed',
pixera_logs,,rx_log-3.txt,Wed 01.Oct. ,14:41:23.644,error,7x similar to 'decoding 'C:/RX-Cache-Preview/D%3A\GH_Integration_v1\WALL_B\full_wrap_YO\GH_DP3_WALL_5476x1416_202510011022_00_00_00_01.jpg' failed',
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.929,error,loading '<?>D:\Content\Overlay\DP03.png' failed: opening file 'D:\Content\Overlay\DP03.png' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.929,error,loading '<?>D:\Content\Overlay\DP02.png' failed: opening file 'D:\Content\Overlay\DP02.png' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.929,error,loading '<?>D:\Content\Overlay\DP05.png' failed: opening file 'D:\Content\Overlay\DP05.png' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.929,error,loading '<?>D:\Content\Overlay\DP04.png' failed: opening file 'D:\Content\Overlay\DP04.png' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.929,error,loading '<?>D:\Content\Overlay\DP01.png' failed: opening file 'D:\Content\Overlay\DP01.png' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.932,error,loading '<?>D:\Content\Overlay\TIME_CODE_7minS_v003_MR_1.mov' failed: opening file 'D:\Content\Overlay\TIME_CODE_7minS_v003_MR_1.mov' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:16.932,error,loading '<?>D:\Content\PurpleSync_HD_NLC_1s_v4.mov' failed: opening file 'D:\Content\PurpleSync_HD_NLC_1s_v4.mov' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:21.219,error,loading '<?>D:\Content\Overlay\DP06.png' failed: opening file 'D:\Content\Overlay\DP06.png' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:57.759,error,7x similar to 'loading '<?>D:\Content\PurpleSync_HD_NLC_1s_v4.mov' failed: opening file 'D:\Content\PurpleSync_HD_NLC_1s_v4.mov' failed',
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,08:31:57.759,error,7x similar to 'loading '<?>D:\Content\Overlay\TIME_CODE_7minS_v003_MR_1.mov' failed: opening file 'D:\Content\Overlay\TIME_CODE_7minS_v003_MR_1.mov' failed',
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,20:10:12.205,error,loading '<?>D:\GH_Integration_v1\WALL_B\Prores_v21\GH_DP5_WALL_5760x1416_202509251321.mov' failed: opening file 'D:\GH_Integration_v1\WALL_B\Prores_v21\GH_DP5_WALL_5760x1416_202509251321.mov' failed,
pixera_logs,,rx_log-3.txt,Fri 03.Oct. ,20:10:23.174,error,511x similar to 'loading '<?>D:\GH_Integration_v1\WALL_B\Prores_v21\GH_DP5_WALL_5760x1416_202509251321.mov' failed: opening file 'D:\GH_Integration_v1\WALL_B\Prores_v21\GH_DP5_WALL_5760x1416_202509251321.mov' failed',
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:34:54.101,error,loading '<?>D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP1\HOUS_LEDS_ANIM_Diagonal_Lines_DP1_v002_[00000-00898].mp4' failed: opening file 'D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP1\HOUS_LEDS_ANIM_Diagonal_Lines_DP1_v002_[00000-00898].mp4' failed,
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:34:54.101,error,loading '<?>D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP6\HOUS_LEDS_ANIM_Diagonal_Lines_DP6_v002_[00000-00898].mp4' failed: opening file 'D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP6\HOUS_LEDS_ANIM_Diagonal_Lines_DP6_v002_[00000-00898].mp4' failed,
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:34:54.101,error,loading '<?>D:\Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP3\HOUS_LEDS_ANIM_Diagonal_Lines_DP3_v002_[00000-00898].mp4' failed: opening file 'D:\Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP3\HOUS_LEDS_ANIM_Diagonal_Lines_DP3_v002_[00000-00898].mp4' failed,
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:34:54.101,error,loading '<?>D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP4\HOUS_LEDS_ANIM_Diagonal_Lines_DP4_v002_[00000-00898].mp4' failed: opening file 'D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP4\HOUS_LEDS_ANIM_Diagonal_Lines_DP4_v002_[00000-00898].mp4' failed,
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:34:54.101,error,loading '<?>D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP5\HOUS_LEDS_ANIM_Diagonal_Lines_DP5_v002_[00000-00898].mp4' failed: opening file 'D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP5\HOUS_LEDS_ANIM_Diagonal_Lines_DP5_v002_[00000-00898].mp4' failed,
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:34:54.101,error,loading '<?>D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP2\HOUS_LEDS_ANIM_Diagonal_Lines_DP2_v002_[00000-00898].mp4' failed: opening file 'D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP2\HOUS_LEDS_ANIM_Diagonal_Lines_DP2_v002_[00000-00898].mp4' failed,
pixera_logs,,rx_log-3.txt,Sat 04.Oct. ,00:35:38.850,error,5x similar to 'loading '<?>D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP2\HOUS_LEDS_ANIM_Diagonal_Lines_DP2_v002_[00000-00898].mp4' failed: opening file 'D:\Content\Test Content\HOUS_LEDS_ANIM_Diagonal_Lines_v002\DP2\HOUS_LEDS_ANIM_Diagonal_Lines_DP2_v002_[00000-00898].mp4' failed',
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,17:19:48.455,warning,"invalid projection matrix (LRTB: -nan(ind), -nan(ind), -nan(ind), -nan(ind) / Z-NF: 10, 5e+17)",
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,17:20:32.745,warning,"4264x similar to 'invalid projection matrix (LRTB: -nan(ind), -nan(ind), -nan(ind), -nan(ind) / Z-NF: 10, 5e+13)'",
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,17:21:32.802,warning,"3739x similar to 'invalid projection matrix (LRTB: -nan(ind), -nan(ind), -nan(ind), -nan(ind) / Z-NF: 10, 5e+13)'",
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,17:22:32.857,warning,"171x similar to 'invalid projection matrix (LRTB: -nan(ind), -nan(ind), -nan(ind), -nan(ind) / Z-NF: 10, 5e+13)'",
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:32:56.294,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP2_FOLI_5760x1416_202501310302.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP2_FOLI_5760x1416_202501310302.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:32:56.294,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP3_FOLI_5476x1416_202501310302.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP3_FOLI_5476x1416_202501310302.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:32:56.294,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_FOLI_5760x1416_202501310302.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_FOLI_5760x1416_202501310302.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:32:56.294,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_FOLI_5760x1416_202501310302.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_FOLI_5760x1416_202501310302.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:32:56.294,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_FOLI_5760x1416_202501310302.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_FOLI_5760x1416_202501310302.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:33:05.834,error,15x similar to 'loading '<?>D:\Content\Overlay\TIME_CODE_7minS_v003_MR_1.mov' failed: opening file 'D:\Content\Overlay\TIME_CODE_7minS_v003_MR_1.mov' failed',
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:33:05.834,error,15x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_FOLI_5476x1416_202501310302.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_FOLI_5476x1416_202501310302.mov' failed',
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,19:39:33.113,warning,"1299x similar to 'invalid projection matrix (LRTB: -nan(ind), -nan(ind), -nan(ind), -nan(ind) / Z-NF: 10, 5e+13)'",
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,22:02:07.287,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,22:02:07.287,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_LOOP_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_LOOP_5760x1416_202510032056.mov' failed,
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,22:02:17.953,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_LOOP_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_LOOP_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Mon 06.Oct. ,22:02:29.655,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Tue 07.Oct. ,10:11:32.785,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_IN_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_IN_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Tue 07.Oct. ,10:11:32.785,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Tue 07.Oct. ,10:20:23.137,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP3_TERA_IN_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP3_TERA_IN_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Tue 07.Oct. ,11:38:08.317,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Tue 07.Oct. ,11:38:08.317,error,7x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_LOOP_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_LOOP_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:41.764,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_LOOP_5760x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:41.795,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_LOOP_5760x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:51.579,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_CLOK_IN_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_CLOK_IN_5760x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:51.580,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:51.580,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_IN_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_IN_5760x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:51.581,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP3_CLOK_IN_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP3_CLOK_IN_5476x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:54:51.581,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_IN_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_IN_5476x1416_202510012001.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:55:16.659,error,3043x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_CLOK_IN_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_CLOK_IN_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:55:16.659,error,9490x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_LOOP_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:56:16.713,error,21552x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:57:16.768,error,21594x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,00:58:16.822,error,21558x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:01:16.987,error,3048x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP2_CLOK_IN_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:01:16.987,error,27636x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:02:17.041,error,21582x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:03:17.096,error,21570x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:05:17.205,error,3048x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_IN_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_CLOK_IN_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:05:17.205,error,27624x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:06:17.259,error,18498x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_CLOK_LOOP_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:09:17.417,error,21588x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:10:17.467,error,21570x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_CLOK_LOOP_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:12:01.075,error,loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_OUT_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_OUT_5760x1416_202510032056.mov' failed,
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:12:02.258,error,3583x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_IN_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_IN_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:12:17.568,error,3583x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_OUT_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_OUT_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:12:17.568,error,21564x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_CLOK_LOOP_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:14:17.668,error,21564x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:16:17.769,error,973x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:16:38.010,error,2610x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:18:17.869,error,21600x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:19:17.921,error,21558x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_CLOK_LOOP_5760x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_CLOK_LOOP_5760x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:21:18.021,error,18718x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_CLOK_LOOP_5476x1416_202510012001.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:21:18.021,error,14x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP3_TERA_LOOP_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP3_TERA_LOOP_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:21:18.021,error,1317x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_OUT_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_OUT_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:22:18.072,error,3576x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:22:18.072,error,60x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_OUT_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_OUT_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:22:18.072,error,17262x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_LOOP_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_LOOP_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:24:18.173,error,21546x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_LOOP_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP4_TERA_LOOP_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:25:18.224,error,21546x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:27:18.327,error,1200x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:28:18.379,error,2388x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_IN_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_IN_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:28:18.379,error,3660x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_OUT_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP1_TERA_OUT_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:28:18.379,error,25134x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:29:18.430,error,21546x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_LOOP_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP5_TERA_LOOP_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:30:18.482,error,72x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_OUT_5760x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP2_TERA_OUT_5760x1416_202510032056.mov' failed',
pixera_logs,,rx_log-3.txt,Wed 08.Oct. ,01:30:18.482,error,21540x similar to 'loading '<?>\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed: opening file '\\192.168.205.2\smb01\cms-media\GH_DP6_TERA_LOOP_5476x1416_202510032056.mov' failed',
